"Market + customer_segment",product_name,product_price,sales,year_month,average_benefit_per_order,Distribution
"LATAM&Home Office","Team Golf Tennessee Volunteers Putter Grip",24.98999977,24.98999977,2015-05,5,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-09,6.1050004153333335,6
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-08,20.575714111285716,7
"LATAM&Home Office","Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-04,10.400000097,2
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-03,8.383333206333333,3
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-07,20.63999939,2
"Europe&Home Office","Team Golf Texas Longhorns Putter Grip",24.98999977,74.97000122,2015-09,5.409999847,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-02,32.44749974625,8
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-02,98.77428545714285,7
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-03,41.343332276333335,3
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-04,-20.8949998725,4
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-07,18.85625136,8
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-12,71.365998658,10
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-07,-7.038570948714285,7
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-10,15.225999643200002,5
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-10,14.160000323000002,2
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-06,35.14473744421052,19
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-03,5.023333550666667,6
"LATAM&Home Office","Team Golf St. Louis Cardinals Putter Grip",24.98999977,24.98999977,2015-03,10.28999996,1
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-01,-17.334705959411764,17
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-11,35.07434819782609,23
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-10,101.59333039,3
"Europe&Home Office","Glove It Imperial Golf Towel",15.98999977,31.97999954,2015-07,-55.40999985,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-10,-38.440001495000004,4
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-01,20.73571423285714,7
"LATAM&Home Office","Team Golf Tennessee Volunteers Putter Grip",24.98999977,49.97999954,2015-01,11.76000023,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-05,3.596667453333336,6
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-11,31.3524990075,4
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-10,41.817500115,4
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-06,-27.0279996874,5
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-10,44.16499901,2
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-06,21.822857175142854,7
"Europe&Home Office","Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2015-08,29.69000053,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-01,30.831665675,6
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-03,33.157499552000004,4
"LATAM&Home Office","Team Golf San Francisco Giants Putter Grip",24.98999977,74.97000122,2015-02,33.40000153,1
"LATAM&Home Office","Glove It Urban Brick Golf Towel",15.98999977,47.97000122,2015-02,21.42000008,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-07,45.86875020875,8
"LATAM&Home Office","Nike Women's Tempo Shorts",30,120,2015-02,42,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-01,92.17666372999999,3
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-05,26.758000372599998,5
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-11,56.38666661333334,3
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-07,-59.468570164285715,7
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-06,33.02000120466667,9
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-09,53.7037491875,8
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-08,65.10750103000001,4
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-06,53.93999863,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-02,23.5025000555,4
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-06,7.62249994325,4
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-07,14.216666856666668,3
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-09,9.312000084000001,5
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-08,16.70000076,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-06,5.240000248333334,3
"Europe&Home Office","Team Golf Pittsburgh Steelers Putter Grip",24.98999977,24.98999977,2015-06,8.31000042,1
"Europe&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,31.98999977,2015-08,14.26000023,1
"Europe&Home Office","Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,31.98999977,2015-09,6.900000095,1
"Europe&Home Office","Team Golf St. Louis Cardinals Putter Grip",24.98999977,24.98999977,2015-07,6.3950000424999995,2
"Pacific Asia&Consumer","Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,127.9599991,2015-12,41.16999817,1
"Pacific Asia&Consumer","Glove It Women's Imperial Golf Glove",19.98999977,79.95999908,2015-12,20.52000046,1
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-09,-3.7805265147368434,19
Europe&Consumer,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,174.9499969,2015-06,27.470000265000003,2
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-10,61.59476044904762,21
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-07,28.326774949387104,31
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-08,53.096250178125004,16
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-06,54.35714250228572,14
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-06,7.132500799,8
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-08,35.302222145555554,9
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-09,11.180910636545454,11
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-10,12.283332194444446,9
Europe&Consumer,"Team Golf New England Patriots Putter Grip",24.98999977,124.9499969,2015-06,2.5,1
Europe&Consumer,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,159.9499969,2015-06,51.45999908,1
Europe&Consumer,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2015-06,76.80999756,1
Europe&Consumer,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,124.9499969,2015-07,37.54000092,1
Europe&Consumer,"Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-07,30.80999947,1
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-07,4.157143383571425,7
Europe&Consumer,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2015-07,11.02000046,1
Europe&Consumer,"Titleist Pro V1x Golf Balls",47.99000168,239.9499969,2015-06,111.6999969,1
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-02,59.238823135000004,17
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-04,50.920475999047625,21
LATAM&Consumer,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,124.9499969,2015-05,61.22999954,1
LATAM&Consumer,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2015-05,47.59000015,1
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-06,-89.1824951025,4
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-05,-8.326666513333334,3
LATAM&Consumer,"Glove It Women's Mod Oval Golf Glove",19.98999977,99.94999695,2015-05,31.51000023,1
LATAM&Consumer,"Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-03,7.0499998325,2
LATAM&Consumer,"Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-02,0,1
"Pacific Asia&Consumer","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,159.9499969,2015-12,-103.8450012,2
"Pacific Asia&Consumer","Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2015-11,-28.10000038,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-04,7.579999924333333,3
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-05,9.998888756666666,9
"LATAM&Home Office","Glove It Women's Mod Oval Golf Glove",19.98999977,19.98999977,2015-04,2,1
"LATAM&Home Office","Team Golf San Francisco Giants Putter Grip",24.98999977,24.98999977,2015-06,8.43999958,1
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-04,35.425238701428576,21
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-06,64.12000020333333,3
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,31.98999977,2015-02,14.21000004,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-10,10.92000008,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-12,18.083333173333333,6
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-08,25.567499875000003,4
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-06,33.11666647666666,6
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-07,11.630000249999998,7
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-06,12.535000086,2
"Europe&Home Office","Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-08,-28.97999954,1
"Europe&Home Office","Glove It Imperial Golf Towel",15.98999977,31.97999954,2015-10,10.44999981,1
"Europe&Home Office","Glove It Imperial Golf Towel",15.98999977,31.97999954,2015-08,13.27000046,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-10,2.039999962,1
"Europe&Home Office","Titleist Pro V1 High Numbers Personalized Gol",51.99000168,103.9800034,2015-09,28.95000076,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-04,10.987500189999999,4
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-05,11.946666928444447,9
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,63.97999954,2015-04,-93.08999634,1
"LATAM&Home Office","Titleist Pro V1x High Numbers Personalized Go",51.99000168,103.9800034,2015-03,28.95000076,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-12,23.038181792363634,11
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-11,4.58555592888889,9
"Pacific Asia&Home Office","Titleist Pro V1x High Numbers Personalized Go",51.99000168,103.9800034,2015-11,24.42000008,1
"Pacific Asia&Home Office","Glove It Urban Brick Golf Towel",15.98999977,31.97999954,2015-12,-6.179999828,1
"Pacific Asia&Home Office","Titleist Pro V1x High Numbers Golf Balls",47.99000168,95.98000336,2015-12,22.8199997,1
"Europe&Home Office","Under Armour Hustle Storm Medium Duffle Bag",34.99000168,104.9700012,2015-10,37.79000092,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-09,-1.4966665906666663,3
"Europe&Home Office","Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2015-07,60.38999939,1
"Europe&Home Office","Glove It Women's Imperial Golf Glove",19.98999977,59.97000122,2015-06,16.12000084,1
"LATAM&Home Office","Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,65.97000122,2015-04,-12.4400010105,2
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-04,-2.905556682666667,9
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,95.97000122,2015-02,11.39999962,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-03,39.531429288571424,7
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-02,48.95000076,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-11,45.78666687,3
"Pacific Asia&Home Office","Glove It Urban Brick Golf Towel",15.98999977,47.97000122,2015-11,11.93999958,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-10,10.56000042,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-08,35.43999958,2
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-10,52.583333464166664,6
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-06,32.91000016733333,6
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-06,32.77500057,2
"Europe&Home Office","Team Golf Tennessee Volunteers Putter Grip",24.98999977,99.95999908,2015-07,32.49000168,1
"Europe&Home Office","Under Armour Hustle Storm Medium Duffle Bag",34.99000168,139.9600067,2015-10,-162.6999969,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-08,-17.466666646666667,9
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-09,38.39500046,2
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-07,59.67200012200001,5
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-04,89.5774993975,4
"LATAM&Home Office","Glove It Women's Mod Oval Golf Glove",19.98999977,79.95999908,2015-05,21.82999992,1
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,127.9599991,2015-03,53.74000168,1
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,127.9599991,2015-01,2.480000019,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-10,112.8799973,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-10,76.02999878,1
"Pacific Asia&Home Office","Titleist Pro V1x High Numbers Golf Balls",47.99000168,191.9600067,2015-12,-106.2699966,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-08,-79.24666595666666,3
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-10,89.98000336,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-09,50.43000031,1
"Europe&Home Office","Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-10,3.039999962,1
"Europe&Home Office","Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2015-10,76.01000214,1
"LATAM&Home Office","Glove It Women's Mod Oval Golf Glove",19.98999977,99.94999695,2015-04,21.82999992,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-04,88.06666626333333,3
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-03,104.4200000875,4
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-05,55.453999906,5
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-02,29.799999235,4
"LATAM&Home Office","Team Golf St. Louis Cardinals Putter Grip",24.98999977,124.9499969,2015-05,48.97999954,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-11,72.716666215,6
"Pacific Asia&Home Office","Glove It Women's Mod Oval Golf Glove",19.98999977,99.94999695,2015-10,14.98999977,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-12,17.27833557166667,6
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-11,36.79000092,1
Europe&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,53.97000122,2015-10,21.04999924,1
Europe&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,89.94999695,2015-09,32.38000107,1
Europe&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,71.95999908,2015-09,25.26000023,1
Europe&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,53.97000122,2015-09,7.739999771,1
Europe&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-08,5.860000134,1
Europe&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,53.97000122,2015-08,11.73999977,1
"Europe&Home Office","Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-08,1.029999971,1
Europe&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-08,5.46999979,1
"Europe&Home Office","Hirzl Women's Soffft Flex Golf Glove",17.98999977,71.95999908,2015-08,6.909999847,1
Europe&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-07,4.590000153,1
Europe&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,35.97999954,2015-07,13.89999962,1
"Europe&Home Office","Hirzl Women's Soffft Flex Golf Glove",17.98999977,35.97999954,2015-06,-28.32999992,1
"LATAM&Home Office","Hirzl Women's Soffft Flex Golf Glove",17.98999977,53.97000122,2015-05,-37.97999954,1
LATAM&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-05,-19.67000008,1
LATAM&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,89.94999695,2015-05,-36.22000122,1
LATAM&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,89.94999695,2015-05,16.0000000005,2
LATAM&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,35.97999954,2015-04,-10.57999992,1
"LATAM&Home Office","Hirzl Women's Soffft Flex Golf Glove",17.98999977,71.95999908,2015-04,17.80999947,1
LATAM&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,53.97000122,2015-03,17.19000053,1
LATAM&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-03,2.200000048,1
LATAM&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,71.95999908,2015-03,19.77499962,2
LATAM&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,35.97999954,2015-02,16.40999985,1
LATAM&Consumer,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,71.95999908,2015-01,16.18000031,1
LATAM&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,71.95999908,2015-01,31.45000076,1
"Pacific Asia&Consumer","Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-12,17.42000008,1
"Pacific Asia&Home Office","Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-12,2.460000038,1
"Pacific Asia&Consumer","Hirzl Women's Hybrid Golf Glove",14.98999977,14.98999977,2015-11,5.440000057,1
"Pacific Asia&Consumer","Hirzl Women's Hybrid Golf Glove",14.98999977,29.97999954,2015-10,8.199999809,1
"Pacific Asia&Consumer","Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-10,24.82999992,1
Europe&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-10,-26.76000023,1
Europe&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-10,16.12000084,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-10,10.25,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-09,23.61000061,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-09,3.690000057,1
Europe&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-08,16.70000076,1
Europe&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,14.98999977,2015-08,4.090000153,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-08,5.320000172,1
Europe&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-07,-18.54999924,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,29.97999954,2015-07,6.920000076,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-06,2.329999924,1
Europe&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,29.97999954,2015-06,-48.41999817,1
Europe&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-06,12.27999973,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-05,25.32999992,1
"LATAM&Home Office","Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-05,-5.699999809,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-05,23.55999947,1
LATAM&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-04,32.38000107,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-04,12.59000015,1
"LATAM&Home Office","Hirzl Women's Hybrid Golf Glove",14.98999977,14.98999977,2015-04,4.179999828,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-04,15.82999992,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,29.97999954,2015-04,-4.5,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,59.95999908,2015-03,17.04000092,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,14.98999977,2015-03,3.710000038,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-03,21.720000265,2
LATAM&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,14.98999977,2015-03,5.090000153,1
LATAM&Corporate,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-02,14.17000008,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,29.97999954,2015-02,11.98999977,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,74.94999695,2015-02,20.64999962,1
LATAM&Consumer,"Hirzl Women's Hybrid Golf Glove",14.98999977,44.97000122,2015-01,11.19999981,1
"Pacific Asia&Consumer","Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-12,20.75499964,2
"Pacific Asia&Home Office","Hirzl Men's Hybrid Golf Glove",14.98999977,14.98999977,2015-12,-8.789999962,1
"Pacific Asia&Home Office","Hirzl Men's Hybrid Golf Glove",14.98999977,74.94999695,2015-12,18.90999985,1
"Pacific Asia&Consumer","Hirzl Men's Hybrid Golf Glove",14.98999977,44.97000122,2015-11,-35.40000153,1
"Pacific Asia&Consumer","Hirzl Men's Hybrid Golf Glove",14.98999977,29.97999954,2015-11,3.289999962,1
Europe&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,74.94999695,2015-10,-50.88999939,1
Europe&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,29.97999954,2015-09,-40.47000122,1
"Europe&Home Office","Hirzl Men's Hybrid Golf Glove",14.98999977,29.97999954,2015-09,12.93000031,1
Europe&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-08,4.980000019,1
"Europe&Home Office","Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-08,13.77000046,1
Europe&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,29.97999954,2015-08,6.239999771,1
Europe&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,14.98999977,2015-07,-10.88000011,1
"Europe&Home Office","Hirzl Men's Hybrid Golf Glove",14.98999977,74.94999695,2015-06,-60.56000137,1
LATAM&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,74.94999695,2015-06,23.94000053,1
LATAM&Corporate,"Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-05,26.77000046,1
LATAM&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-04,23.95000076,1
LATAM&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,44.97000122,2015-04,12.13000011,1
LATAM&Corporate,"Hirzl Men's Hybrid Golf Glove",14.98999977,29.97999954,2015-03,11.02999973,1
LATAM&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,14.98999977,2015-03,6.519999981,1
LATAM&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-02,18.70000076,1
LATAM&Consumer,"Hirzl Men's Hybrid Golf Glove",14.98999977,59.95999908,2015-01,25.10000038,1
"Pacific Asia&Consumer","Bag Boy Beverage Holder",24.98999977,124.9499969,2015-12,38.41999817,1
"Pacific Asia&Corporate","Bag Boy Beverage Holder",24.98999977,74.97000122,2015-12,-15.97000027,1
"Pacific Asia&Consumer","Bag Boy Beverage Holder",24.98999977,24.98999977,2015-11,-4.5,1
"Pacific Asia&Corporate","Bag Boy Beverage Holder",24.98999977,49.97999954,2015-11,19.30999947,1
"Pacific Asia&Consumer","Bag Boy Beverage Holder",24.98999977,74.97000122,2015-11,-15.35000038,1
"Europe&Home Office","Bag Boy Beverage Holder",24.98999977,99.95999908,2015-10,21.1449999795,2
"Europe&Home Office","Bag Boy Beverage Holder",24.98999977,124.9499969,2015-10,-2.75,1
