"Market + customer_segment",product_name,product_price,sales,year_month,average_benefit_per_order,Distribution
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-09,50.916667939999996,3
"Pacific Asia&Corporate","Team Golf Texas Longhorns Putter Grip",24.98999977,99.95999908,2015-11,46.52999878,1
"Pacific Asia&Corporate","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,127.9599991,2016-01,43.18999863,1
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-05,40.46999957445455,11
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-07,4.004999167499998,4
USCA&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,139.9600067,2016-08,46.18999863,1
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-04,23.5974997275,8
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-07,24.852221593333336,9
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-08,2.3290923709090943,11
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-06,-4.311666489166669,12
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-04,48.4774990075,4
USCA&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,139.9600067,2016-05,34.00999832,1
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-05,40.877000427,10
USCA&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,207.9600067,2016-06,64.05000305,1
USCA&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,99.95999908,2016-08,22.48999977,1
USCA&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,99.95999908,2016-08,-21.21999931,1
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-11,35.247501025,4
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-10,8.45333163,6
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-12,73.89999962389999,10
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-11,70.3725004225,4
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-01,-30.442502979999997,4
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-09,52.2300005,2
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-01,-118.8700027,1
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-10,-5.923333483333335,3
Africa&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,159.9499969,2016-09,59.88999939,1
Africa&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,99.94999695,2016-09,45.58000183,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-09,43.83285645642858,14
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-01,10.71000004,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-09,6.559999943,1
Europe&Corporate,"Titleist Pro V1x High Numbers Golf Balls",47.99000168,239.9499969,2015-07,103.1800003,1
Europe&Corporate,"Nike Women's Tempo Shorts",30,150,2015-09,12.93999958,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-07,14.38769281307692,13
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-07,44.348333653888886,18
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-08,12.778000767800002,15
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-10,-1.2062500708750008,8
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-08,65.04636434636363,11
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-09,-3.67999946111112,9
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-06,18.454286574285714,7
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-06,15,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-10,63.2866656,3
Europe&Corporate,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2015-08,58.940000534999996,2
Europe&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,124.9499969,2015-10,35.04999924,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-10,56.59000016666667,3
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-06,78.89999898333333,3
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-10,-5.28000021,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-09,16.878000648,5
Europe&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,124.9499969,2015-09,14.21000004,1
Europe&Corporate,"Hirzl Women's Soffft Flex Golf Glove",17.98999977,89.94999695,2016-09,38.86000061,1
Europe&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,124.9499969,2016-11,35.04999924,1
Europe&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,159.9499969,2015-08,15.18000031,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-01,69.669167195,12
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-01,48.81666692333334,3
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-03,66.837498665,4
LATAM&Corporate,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,124.9499969,2017-02,44.945001605,2
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-02,18.36000061,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-02,2.931001292099995,10
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-05,42.85700034045,20
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-02,56.98416726741667,12
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-04,94.19454576363636,11
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-05,-30.825002668571432,14
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-03,-67.91000121,7
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-03,90.4910002255,10
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-06,40.87555621222222,9
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-04,-10.734001825000004,10
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-04,-133.3699951,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-02,-12.675715125428578,7
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-04,30.647143095714288,7
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-06,53.97999954333333,3
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-01,-32.155000682499995,4
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,109.9499969,2015-01,40.8199997,1
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,159.9499969,2017-03,62.40000153,1
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-01,15.59000015,1
LATAM&Corporate,"Nike Women's Tempo Shorts",30,150,2015-02,11.22000027,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-06,74.85000231000001,2
"Africa&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-10,11.4499998095,2
"Africa&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,11.073999802,10
"Africa&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-10,1.9249999013750012,8
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-07,6.715000040750001,8
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-07,31.946956410217393,23
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-08,-28.25642878571428,14
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-08,0.9174997816249988,8
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-12,12.93000031,1
"Europe&Home Office","Nike Men's Kobe IX Elite Low Basketball Shoe",199.9900055,199.9900055,2017-07,58.22000122,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2017-01,4.480000019,2
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-10,64.34349960699998,20
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,63.01000215,3
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-09,69.55722175333332,18
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-01,112.0400009,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-03,13.252856935714286,7
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-01,3.5488890077777775,9
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-01,8.159999846,4
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-02,-3.36749991775,4
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-02,62.17363630363636,22
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-05,42.91599945433333,15
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-04,58.74285680664285,28
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-02,53.54708222375,24
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-03,60.35954519090908,22
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-03,18.238500623,20
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-05,18.521666686666666,6
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-05,6.4166664285,6
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-01,2.479999732999999,10
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-01,22.07052652947369,19
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-03,14.686666767750003,12
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-11,15.146666526666666,3
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-04,-26.340000778333337,6
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-12,28.792778916888892,18
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-11,-8.274999854999999,2
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-11,15.558000111800002,10
"Pacific Asia&Home Office","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,31.98999977,2015-12,5.909999847,1
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-11,44.31555514888888,9
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,-0.9419992460000006,10
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-03,-0.7749977764285667,14
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-02,4.475000279999997,18
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-07,5.22428516757143,7
"USCA&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-07,38.9579997055,20
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-08,4.9740000534,10
"USCA&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-04,84.927001388,10
"USCA&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-06,70.4648001136,25
"USCA&Home Office","Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,31.98999977,2016-08,1.75,1
"USCA&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-05,58.36263086505264,19
"USCA&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,62.140000345,2
"USCA&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-08,78.88954617527271,22
"Africa&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-12,-4.16500007975,4
"Africa&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-11,26.686666966666664,6
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-07,-15.544000281199999,10
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-08,21.95000076,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-07,23.50333341,3
"Europe&Home Office","Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-07,14.64000034,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-04,20.93818174690909,11
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-03,-7.627499338666671,12
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-06,15.623333216333334,3
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-04,13.5549997095,2
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-05,3.3366665836666662,3
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,63.97999954,2015-04,20.82999992,1
"LATAM&Home Office","Team Golf St. Louis Cardinals Putter Grip",24.98999977,49.97999954,2015-02,18.44000053,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-03,32.93624937625,8
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-02,5.04636370172727,11
"Pacific Asia&Home Office","Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,43.97999954,2015-10,4.119999886,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-03,-38.55000050233333,3
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-02,23.997500180249997,4
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-12,15.780000370000002,3
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-12,17.690000058,2
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-09,32.00499916,2
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-07,-10.835000039999999,4
"Africa&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-12,27.686668396666665,3
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2017-07,-2.3262507887500035,8
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2017-08,49.06000137,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-09,26.90333303,3
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-08,18.81090825136364,11
"Europe&Home Office","Glove It Women's Imperial Golf Glove",19.98999977,59.97000122,2015-08,-9.510000229,1
"Europe&Home Office","Team Golf Tennessee Volunteers Putter Grip",24.98999977,74.97000122,2015-09,19.12000084,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2017-06,-13.79499818,2
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-07,22.363750516874997,8
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2017-07,62.997999574000005,5
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2017-08,61.30666669333332,6
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2017-04,21.715000112166667,6
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-05,45.08500083333333,6
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-01,43.224999425,2
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-05,-49.363333385,3
"LATAM&Home Office","Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2015-03,-84.47000502499999,2
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-11,43.062000655999995,5
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-04,-122.13333258666665,3
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-10,51.65000153,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-12,43.61571414242858,7
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-12,52.79000092,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-11,8.55000019,2
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-02,-15.3716665905,6
"Pacific Asia&Home Office","Glove It Women's Mod Oval Golf Glove",19.98999977,59.97000122,2016-11,25.10000038,1
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-04,40.619999885,4
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-08,-32.50399933,5
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-05,36.050000762,5
"USCA&Home Office","Titleist Pro V1x Golf Balls",47.99000168,143.9700012,2016-08,66.23000336,1
"Africa&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-09,-1.587500216249999,4
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-01,2.066663113333339,3
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-07,47.14111105555555,9
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-10,50.29666646333334,3
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-09,40.84000078666667,3
"Europe&Home Office","Titleist Pro V1x Golf Balls",47.99000168,191.9600067,2015-08,48.20000076,1
"Europe&Home Office","Team Golf Pittsburgh Steelers Putter Grip",24.98999977,99.95999908,2015-10,-4.699999809,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-04,-83.11286054,7
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-05,57.055555849444445,9
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-03,59.874999046666666,6
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-01,28.022000135299997,10
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-03,6.146001052000001,5
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-03,2.733332313333335,3
"LATAM&Home Office","Team Golf Tennessee Volunteers Putter Grip",24.98999977,99.95999908,2015-05,35.41999817,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-12,46.114444838666664,9
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-02,14.37384649923077,13
"Pacific Asia&Home Office","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,127.9599991,2015-11,13.93000031,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-03,15.271999742000006,10
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-12,13.572499277499999,4
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-02,-59.151997372999986,5
"Pacific Asia&Home Office","Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,87.95999908,2016-03,36.38000107,1
"Pacific Asia&Home Office","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,127.9599991,2017-01,35.88999939,1
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-08,10.396665868333336,9
"USCA&Home Office","Glove It Urban Brick Golf Towel",15.98999977,63.95999908,2016-08,22.5699997,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-06,72.01499939,4
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-10,55.70888922333333,9
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-03,40.414544624,11
"LATAM&Home Office","Team Golf New England Patriots Putter Grip",24.98999977,124.9499969,2017-04,-13.78999996,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-01,38.759999615499986,10
"LATAM&Home Office","Titleist Pro V1x High Numbers Golf Balls",47.99000168,239.9499969,2017-03,77.05000305,1
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,159.9499969,2017-02,46.0699997,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-03,44.364998815,2
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-10,126.6999969,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-02,39.18999958,6
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-06,-20.50000151333333,6
"USCA&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-08,-6.4650001549999985,2
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-07,34.91833281500001,12
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-06,-17.697498325,4
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-09,23.620588321352944,17
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-08,37.162999524,10
"LATAM&Home Office","Glove It Women's Imperial Golf Glove",19.98999977,19.98999977,2015-04,3.329999924,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-04,0.2416669334999996,12
"LATAM&Home Office","Team Golf Tennessee Volunteers Putter Grip",24.98999977,24.98999977,2015-05,5,1
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-05,-52.40714481857143,7
"Africa&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-09,33.446000100000006,5
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-08,45.23500061,2
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-09,6.1050004153333335,6
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-08,20.575714111285716,7
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-01,-52.10000022333333,3
"LATAM&Home Office","Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-04,10.400000097,2
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-02,18.05555539622222,9
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-03,8.383333206333333,3
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-12,38.270000455,2
"Europe&Home Office","Elevation Training Mask 2.0",79.98999786,239.9700012,2017-07,76.43000031,1
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-07,20.63999939,2
"Europe&Home Office","Team Golf Texas Longhorns Putter Grip",24.98999977,74.97000122,2015-09,5.409999847,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-02,32.44749974625,8
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2017-02,26.52499962,4
"LATAM&Home Office","Titleist Pro V1 High Numbers Personalized Gol",51.99000168,155.9700012,2017-04,28.0699997,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-12,32.709999085,2
"Pacific Asia&Home Office","Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2016-12,-114.6999969,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-02,98.77428545714285,7
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-05,52.338000102,5
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-03,41.343332276333335,3
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-04,-20.8949998725,4
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-06,-22.69374990875,8
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-07,18.85625136,8
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-02,38.29000044,4
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-11,44.49000168,1
