"Market + customer_segment",product_name,product_price,sales,year_month,average_benefit_per_order,Distribution
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-04,21.12000084,1
"LATAM&Home Office","Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-02,11.76000023,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-08,66.90000153,1
"Europe&Home Office","Glove It Women's Mod Oval Golf Glove",19.98999977,79.95999908,2015-09,11.55000019,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-04,9.960000038,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-02,8.399999619,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-12,3.170000076,1
"Pacific Asia&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-11,-27.3000005,3
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-08,11.15999985,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-03,44.99000168,1
"LATAM&Home Office","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,63.97999954,2015-03,28.84000015,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-12,40.16999817,1
"Europe&Home Office","Team Golf New England Patriots Putter Grip",24.98999977,24.98999977,2015-10,2.450000048,1
"Europe&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-06,111.23000082,3
"LATAM&Home Office","Nike Women's Tempo Shorts",30,30,2015-04,6.599999905,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-01,-100.9599991,1
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-01,33.90000153,1
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-03,71.01000214,1
"LATAM&Home Office","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-05,-188.68500517500001,2
"Europe&Home Office","Glove It Imperial Golf Towel",15.98999977,47.97000122,2015-09,1.419999957,1
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-11,-31.45000076,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-01,51.72999954,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-05,39.93000031,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-09,2.849999905,1
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-07,-186.8800049,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-05,-186.47499465,2
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-02,115.9000015,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-05,52.18999863,1
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-01,-46.74000168,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-12,45.34999847,1
Europe&Consumer,"Nike Women's Tempo Shorts",30,150,2015-10,10.90999985,1
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-10,69.37000084,2
Europe&Consumer,"Glove It Urban Brick Golf Towel",15.98999977,79.94999695,2015-07,27.97999954,1
Europe&Consumer,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2015-09,40.31000137,1
